order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery
ORD065656,CUST13389,returned,2024-03-26 00:00:00,2024-03-26 04:00:00,,2024-04-05
ORD065664,CUST14741,cancelled,2022-10-16 00:00:00,2022-10-16 01:00:00,2022-10-26 00:00:00,2022-10-23
ORD065665,CUST21383,delivered,2022-03-14 00:00:00,2022-03-14 03:00:00,2022-03-24 00:00:00,2022-03-29
ORD065699,CUST08853,delivered,2024-10-27 00:00:00,2024-10-27 02:00:00,2024-11-06 00:00:00,2024-11-03
ORD065706,CUST26729,delivered,2023-11-12 00:00:00,2023-11-12 01:00:00,2023-11-21 00:00:00,2023-11-24
ORD065787,CUST17299,returned,2024-12-16 00:00:00,2024-12-16 05:00:00,2024-12-20 00:00:00,2024-12-31
ORD065792,CUST11706,delivered,2022-06-09 00:00:00,2022-06-09 01:00:00,2022-06-14 00:00:00,2022-06-24
ORD066178,CUST25473,delivered,2022-10-19 00:00:00,,2022-10-27 00:00:00,2022-10-28
ORD066336,CUST22144,processing,2023-05-20 00:00:00,2023-05-20 01:00:00,2023-05-26 00:00:00,2023-06-04
ORD066391,CUST12508,shipped,2023-06-08 00:00:00,2023-06-08 06:00:00,2023-06-14 00:00:00,2023-06-22
ORD066412,CUST15579,delivered,2022-10-10 00:00:00,2022-10-10 03:00:00,2022-10-20 00:00:00,2022-10-19
ORD066485,CUST21456,shipped,2022-01-16 00:00:00,2022-01-16 03:00:00,,2022-01-29
ORD066503,CUST07487,delivered,2023-09-07 00:00:00,2023-09-07 06:00:00,,2023-09-15
ORD066567,CUST18122,cancelled,2024-12-25 00:00:00,2024-12-25 04:00:00,2025-01-03 00:00:00,2025-01-03
ORD066601,CUST20320,delivered,2024-01-14 00:00:00,2024-01-14 03:00:00,2024-01-20 00:00:00,2024-01-22
ORD066609,CUST15691,delivered,2023-05-03 00:00:00,2023-05-03 02:00:00,2023-05-09 00:00:00,2023-05-18
ORD066725,CUST05196,cancelled,2023-02-25 00:00:00,2023-02-25 05:00:00,2023-03-02 00:00:00,2023-03-05
ORD066785,CUST22753,delivered,2023-12-30 00:00:00,2023-12-30 03:00:00,2024-01-02 00:00:00,2024-01-13
ORD066855,CUST05033,delivered,2024-10-28 00:00:00,2024-10-28 01:00:00,2024-11-02 00:00:00,2024-11-08
ORD066866,CUST25085,delivered,2024-04-25 00:00:00,2024-04-25 06:00:00,2024-04-28 00:00:00,2024-05-10
ORD066897,CUST19594,delivered,2022-01-27 00:00:00,2022-01-27 01:00:00,2022-01-30 00:00:00,2022-02-11
ORD066923,CUST16388,shipped,2024-10-02 00:00:00,2024-10-02 05:00:00,,2024-10-12
ORD066939,CUST28772,returned,2024-04-05 00:00:00,2024-04-05 06:00:00,,2024-04-12
ORD067034,CUST10192,delivered,2022-09-09 00:00:00,2022-09-09 04:00:00,2022-09-15 00:00:00,2022-09-16
ORD067083,CUST26195,cancelled,2023-07-03 00:00:00,2023-07-03 05:00:00,2023-07-06 00:00:00,2023-07-10
ORD067192,CUST14143,delivered,2023-01-18 00:00:00,2023-01-18 02:00:00,,2023-01-26
ORD067253,CUST01412,returned,2023-10-27 00:00:00,2023-10-27 02:00:00,2023-11-04 00:00:00,2023-11-06
ORD067577,CUST24523,returned,2024-10-02 00:00:00,2024-10-02 03:00:00,2024-10-11 00:00:00,2024-10-14
ORD067759,CUST13720,delivered,2023-01-24 00:00:00,2023-01-24 04:00:00,2023-01-30 00:00:00,2023-02-01
ORD067817,CUST29998,delivered,2024-08-09 00:00:00,2024-08-09 05:00:00,2024-08-19 00:00:00,2024-08-18
ORD067871,CUST18651,delivered,2022-07-20 00:00:00,,2022-07-29 00:00:00,2022-08-02
ORD067894,CUST11554,delivered,2024-10-15 00:00:00,,,2024-10-29
ORD067979,CUST19289,returned,2023-11-21 00:00:00,2023-11-21 02:00:00,2023-11-28 00:00:00,2023-12-04
ORD068014,CUST16632,delivered,2022-11-07 00:00:00,2022-11-07 04:00:00,2022-11-12 00:00:00,2022-11-20
ORD068051,CUST17692,delivered,2022-10-03 00:00:00,2022-10-03 06:00:00,,2022-10-14
ORD068263,CUST18122,shipped,2024-02-23 00:00:00,2024-02-23 06:00:00,2024-02-28 00:00:00,2024-03-08
ORD068333,CUST23385,delivered,2022-11-14 00:00:00,2022-11-14 02:00:00,2022-11-19 00:00:00,2022-11-22
ORD068414,CUST24688,shipped,2024-01-08 00:00:00,2024-01-08 06:00:00,2024-01-12 00:00:00,2024-01-18
ORD068527,CUST27203,delivered,2024-03-20 00:00:00,2024-03-20 06:00:00,2024-03-29 00:00:00,2024-03-30
ORD068627,CUST01476,delivered,2024-12-21 00:00:00,2024-12-21 05:00:00,,2024-12-30
ORD068921,CUST21392,delivered,2024-12-28 00:00:00,2024-12-28 01:00:00,2025-01-01 00:00:00,2025-01-09
ORD068989,CUST15691,delivered,2022-12-13 00:00:00,2022-12-13 03:00:00,2022-12-18 00:00:00,2022-12-23
ORD068992,CUST09753,shipped,2023-02-01 00:00:00,2023-02-01 02:00:00,2023-02-08 00:00:00,2023-02-11
ORD068994,CUST10994,delivered,2024-05-04 00:00:00,2024-05-04 04:00:00,2024-05-10 00:00:00,2024-05-14
ORD069096,CUST14879,delivered,2024-08-02 00:00:00,2024-08-02 02:00:00,2024-08-09 00:00:00,2024-08-16
ORD069120,CUST26494,shipped,2023-03-03 00:00:00,2023-03-03 02:00:00,2023-03-11 00:00:00,2023-03-11
ORD069151,CUST16359,returned,2023-06-04 00:00:00,2023-06-04 04:00:00,2023-06-11 00:00:00,2023-06-19
ORD069226,CUST08523,cancelled,2022-01-01 00:00:00,2022-01-01 04:00:00,2022-01-10 00:00:00,2022-01-10
ORD069314,CUST15995,shipped,2024-09-14 00:00:00,2024-09-14 01:00:00,2024-09-20 00:00:00,2024-09-26
ORD069386,CUST23439,delivered,2023-08-30 00:00:00,,2023-09-07 00:00:00,2023-09-06
ORD069629,CUST02986,returned,2022-08-03 00:00:00,,2022-08-11 00:00:00,2022-08-12
ORD069643,CUST01899,delivered,2022-12-01 00:00:00,2022-12-01 04:00:00,2022-12-04 00:00:00,2022-12-13
ORD069674,CUST15150,delivered,2022-05-16 00:00:00,2022-05-16 02:00:00,2022-05-19 00:00:00,2022-05-28
ORD069871,CUST28756,delivered,2023-01-13 00:00:00,2023-01-13 05:00:00,2023-01-20 00:00:00,2023-01-20
ORD069942,CUST25002,delivered,2023-06-07 00:00:00,2023-06-07 04:00:00,2023-06-10 00:00:00,2023-06-17
ORD069943,CUST02722,processing,2022-12-22 00:00:00,2022-12-22 04:00:00,2022-12-31 00:00:00,2022-12-30
ORD069946,CUST06210,returned,2022-11-19 00:00:00,2022-11-19 04:00:00,2022-11-27 00:00:00,2022-11-27
ORD069963,CUST21383,delivered,2024-04-14 00:00:00,2024-04-14 04:00:00,2024-04-22 00:00:00,2024-04-21
ORD069993,CUST02514,delivered,2022-07-20 00:00:00,2022-07-20 04:00:00,2022-07-30 00:00:00,2022-07-28
ORD070036,CUST29659,delivered,2024-06-08 00:00:00,2024-06-08 02:00:00,2024-06-11 00:00:00,2024-06-23
ORD070037,CUST18929,delivered,2023-05-12 00:00:00,2023-05-12 06:00:00,2023-05-16 00:00:00,2023-05-22
ORD070086,CUST27461,delivered,2024-06-12 00:00:00,,2024-06-19 00:00:00,2024-06-21
ORD070179,CUST19089,delivered,2023-06-18 00:00:00,2023-06-18 03:00:00,2023-06-25 00:00:00,2023-06-25
ORD070222,CUST25817,returned,2024-04-19 00:00:00,2024-04-19 02:00:00,2024-04-28 00:00:00,2024-04-27
ORD070517,CUST12508,delivered,2024-11-04 00:00:00,2024-11-04 05:00:00,2024-11-14 00:00:00,2024-11-15
ORD070680,CUST27461,cancelled,2023-11-03 00:00:00,2023-11-03 03:00:00,2023-11-07 00:00:00,2023-11-11
ORD070758,CUST26494,cancelled,2022-03-12 00:00:00,,2022-03-19 00:00:00,2022-03-19
ORD070891,CUST25085,delivered,2022-05-20 00:00:00,2022-05-20 06:00:00,2022-05-26 00:00:00,2022-06-04
ORD071065,CUST23334,delivered,2024-05-30 00:00:00,2024-05-30 01:00:00,2024-06-09 00:00:00,2024-06-14
ORD071230,CUST18122,returned,2022-10-21 00:00:00,2022-10-21 06:00:00,2022-10-28 00:00:00,2022-11-02
ORD071233,CUST05534,delivered,2024-01-06 00:00:00,2024-01-06 04:00:00,2024-01-12 00:00:00,2024-01-18
ORD071342,CUST26323,returned,2022-06-07 00:00:00,2022-06-07 06:00:00,2022-06-10 00:00:00,2022-06-15
ORD071433,CUST06192,delivered,2022-02-27 00:00:00,2022-02-27 03:00:00,,2022-03-06
ORD071526,CUST03995,shipped,2022-04-13 00:00:00,2022-04-13 04:00:00,2022-04-18 00:00:00,2022-04-28
ORD071564,CUST05784,processing,2023-04-21 00:00:00,2023-04-21 04:00:00,2023-04-28 00:00:00,2023-05-04
ORD071601,CUST29529,delivered,2023-09-11 00:00:00,2023-09-11 04:00:00,2023-09-20 00:00:00,2023-09-23
ORD071681,CUST27978,returned,2022-03-10 00:00:00,2022-03-10 05:00:00,2022-03-13 00:00:00,2022-03-25
ORD071717,CUST12508,delivered,2023-12-27 00:00:00,2023-12-27 02:00:00,2024-01-01 00:00:00,2024-01-03
ORD071744,CUST06465,processing,2024-03-27 00:00:00,2024-03-27 05:00:00,2024-04-02 00:00:00,2024-04-11
ORD071827,CUST24214,delivered,2023-10-12 00:00:00,2023-10-12 05:00:00,2023-10-17 00:00:00,2023-10-24
ORD071885,CUST11285,shipped,2022-11-06 00:00:00,2022-11-06 03:00:00,2022-11-12 00:00:00,2022-11-16
ORD071912,CUST08853,delivered,2023-07-18 00:00:00,2023-07-18 05:00:00,2023-07-26 00:00:00,2023-08-02
ORD071988,CUST21442,delivered,2022-11-03 00:00:00,2022-11-03 02:00:00,2022-11-09 00:00:00,2022-11-13
ORD072178,CUST26323,cancelled,2022-04-21 00:00:00,2022-04-21 03:00:00,2022-04-30 00:00:00,2022-04-28
ORD072229,CUST19089,delivered,2023-06-27 00:00:00,2023-06-27 03:00:00,2023-06-30 00:00:00,2023-07-10
ORD072272,CUST20760,delivered,2023-12-25 00:00:00,2023-12-25 03:00:00,2023-12-29 00:00:00,2024-01-04
ORD072278,CUST07553,delivered,2023-02-22 00:00:00,2023-02-22 01:00:00,2023-02-28 00:00:00,2023-03-06
ORD072306,CUST20382,delivered,2023-02-23 00:00:00,2023-02-23 01:00:00,2023-02-27 00:00:00,2023-03-10
ORD072325,CUST26323,delivered,2024-03-13 00:00:00,2024-03-13 03:00:00,2024-03-20 00:00:00,2024-03-22
ORD072335,CUST19089,shipped,2024-03-12 00:00:00,2024-03-12 03:00:00,2024-03-19 00:00:00,2024-03-27
ORD072392,CUST04626,delivered,2024-08-05 00:00:00,2024-08-05 01:00:00,2024-08-14 00:00:00,2024-08-12
ORD072431,CUST10915,delivered,2024-02-04 00:00:00,2024-02-04 06:00:00,2024-02-08 00:00:00,2024-02-15
ORD072442,CUST06467,cancelled,2024-02-10 00:00:00,2024-02-10 05:00:00,2024-02-18 00:00:00,2024-02-24
ORD072656,CUST19089,returned,2024-07-27 00:00:00,2024-07-27 03:00:00,2024-07-30 00:00:00,2024-08-09
ORD072711,CUST16837,delivered,2023-11-26 00:00:00,2023-11-26 02:00:00,2023-12-01 00:00:00,2023-12-03
ORD072855,CUST11641,delivered,2022-12-24 00:00:00,2022-12-24 02:00:00,,2023-01-01
ORD072894,CUST16632,delivered,2023-12-23 00:00:00,2023-12-23 06:00:00,2023-12-26 00:00:00,2024-01-06
ORD072981,CUST09753,returned,2022-09-22 00:00:00,2022-09-22 03:00:00,2022-09-26 00:00:00,2022-10-05
ORD073003,CUST23564,delivered,2024-01-12 00:00:00,,2024-01-21 00:00:00,2024-01-22
ORD073102,CUST14978,delivered,2024-03-24 00:00:00,2024-03-24 04:00:00,,2024-03-31
ORD073321,CUST11641,processing,2023-08-19 00:00:00,2023-08-19 02:00:00,2023-08-27 00:00:00,2023-09-02
ORD073405,CUST13212,delivered,2024-12-20 00:00:00,2024-12-20 04:00:00,,2025-01-01
ORD074054,CUST28756,returned,2022-10-21 00:00:00,2022-10-21 06:00:00,2022-10-29 00:00:00,2022-11-02
ORD074085,CUST16650,delivered,2024-05-30 00:00:00,2024-05-30 03:00:00,2024-06-09 00:00:00,2024-06-11
ORD074090,CUST25967,delivered,2023-10-03 00:00:00,2023-10-03 05:00:00,,2023-10-14
ORD074179,CUST07553,cancelled,2024-07-26 00:00:00,2024-07-26 02:00:00,2024-07-30 00:00:00,2024-08-05
ORD074281,CUST29890,shipped,2024-05-29 00:00:00,2024-05-29 02:00:00,2024-06-06 00:00:00,2024-06-07
ORD074339,CUST22773,shipped,2023-12-17 00:00:00,2023-12-17 02:00:00,,2023-12-30
ORD074716,CUST17692,processing,2022-02-23 00:00:00,2022-02-23 02:00:00,2022-03-03 00:00:00,2022-03-06
ORD074770,CUST21383,delivered,2024-02-05 00:00:00,2024-02-05 03:00:00,2024-02-10 00:00:00,2024-02-14
ORD074963,CUST17197,delivered,2024-02-17 00:00:00,2024-02-17 04:00:00,,2024-02-27
ORD075000,CUST10875,delivered,2024-12-14 00:00:00,2024-12-14 06:00:00,,2024-12-27
ORD075017,CUST21395,delivered,2024-10-01 00:00:00,2024-10-01 02:00:00,2024-10-04 00:00:00,2024-10-15
ORD075030,CUST02205,delivered,2024-07-01 00:00:00,2024-07-01 02:00:00,2024-07-11 00:00:00,2024-07-14
ORD075057,CUST17467,delivered,2023-01-24 00:00:00,2023-01-24 04:00:00,2023-01-27 00:00:00,2023-02-08
ORD075214,CUST15995,delivered,2024-06-13 00:00:00,2024-06-13 01:00:00,2024-06-16 00:00:00,2024-06-22
ORD075248,CUST21575,cancelled,2023-05-13 00:00:00,2023-05-13 06:00:00,2023-05-23 00:00:00,2023-05-20
ORD075396,CUST05487,delivered,2024-10-16 00:00:00,2024-10-16 04:00:00,2024-10-19 00:00:00,2024-10-31
ORD075786,CUST01685,delivered,2022-07-17 00:00:00,2022-07-17 01:00:00,2022-07-26 00:00:00,2022-08-01
ORD075840,CUST14817,returned,2023-09-15 00:00:00,2023-09-15 05:00:00,,2023-09-26
ORD075953,CUST23759,processing,2023-06-14 00:00:00,2023-06-14 02:00:00,2023-06-23 00:00:00,2023-06-28
ORD076097,CUST06882,delivered,2024-05-06 00:00:00,2024-05-06 03:00:00,2024-05-16 00:00:00,2024-05-20
ORD076121,CUST13420,delivered,2024-03-30 00:00:00,2024-03-30 02:00:00,2024-04-06 00:00:00,2024-04-13
ORD076162,CUST14978,shipped,2024-03-14 00:00:00,,,2024-03-22
ORD076508,CUST18550,delivered,2023-01-17 00:00:00,2023-01-17 03:00:00,2023-01-24 00:00:00,2023-01-25
ORD076513,CUST07681,cancelled,2022-08-26 00:00:00,2022-08-26 05:00:00,2022-08-30 00:00:00,2022-09-02
ORD076529,CUST25967,shipped,2024-10-22 00:00:00,2024-10-22 06:00:00,2024-10-31 00:00:00,2024-11-03
ORD076894,CUST26729,delivered,2024-10-09 00:00:00,2024-10-09 03:00:00,2024-10-17 00:00:00,2024-10-23
ORD077006,CUST20288,processing,2022-09-26 00:00:00,2022-09-26 06:00:00,,2022-10-07
ORD077073,CUST15012,cancelled,2024-09-18 00:00:00,2024-09-18 04:00:00,2024-09-22 00:00:00,2024-09-29
ORD077130,CUST23564,delivered,2024-11-14 00:00:00,2024-11-14 01:00:00,2024-11-24 00:00:00,2024-11-24
ORD077192,CUST11166,delivered,2022-04-03 00:00:00,2022-04-03 03:00:00,2022-04-10 00:00:00,2022-04-11
ORD077219,CUST05057,shipped,2024-10-21 00:00:00,2024-10-21 02:00:00,2024-10-27 00:00:00,2024-11-03
ORD077224,CUST04597,delivered,2024-12-10 00:00:00,2024-12-10 01:00:00,2024-12-16 00:00:00,2024-12-24
ORD077321,CUST26578,shipped,2023-01-11 00:00:00,2023-01-11 02:00:00,2023-01-19 00:00:00,2023-01-21
ORD077324,CUST15423,cancelled,2022-02-21 00:00:00,2022-02-21 06:00:00,2022-03-01 00:00:00,2022-03-01
ORD077521,CUST08440,delivered,2022-08-08 00:00:00,2022-08-08 06:00:00,2022-08-12 00:00:00,2022-08-22
ORD077547,CUST20760,cancelled,2022-10-29 00:00:00,2022-10-29 02:00:00,2022-11-04 00:00:00,2022-11-07
ORD077561,CUST10875,processing,2023-08-24 00:00:00,2023-08-24 05:00:00,2023-09-03 00:00:00,2023-08-31
ORD077682,CUST03395,returned,2023-09-28 00:00:00,2023-09-28 06:00:00,2023-10-02 00:00:00,2023-10-12
ORD077798,CUST12169,delivered,2022-12-07 00:00:00,2022-12-07 05:00:00,,2022-12-14
ORD077820,CUST01661,delivered,2023-12-02 00:00:00,2023-12-02 06:00:00,2023-12-12 00:00:00,2023-12-13
ORD077830,CUST29529,delivered,2024-08-05 00:00:00,,2024-08-10 00:00:00,2024-08-15
ORD077896,CUST16359,delivered,2023-09-26 00:00:00,2023-09-26 03:00:00,2023-09-30 00:00:00,2023-10-10
ORD077908,CUST29529,processing,2023-10-31 00:00:00,2023-10-31 05:00:00,2023-11-04 00:00:00,2023-11-14
ORD077963,CUST18929,cancelled,2024-09-29 00:00:00,2024-09-29 06:00:00,2024-10-04 00:00:00,2024-10-06
ORD078018,CUST11631,shipped,2024-02-08 00:00:00,2024-02-08 03:00:00,2024-02-11 00:00:00,2024-02-18
ORD078056,CUST25002,delivered,2022-05-17 00:00:00,2022-05-17 04:00:00,2022-05-27 00:00:00,2022-05-30
ORD078070,CUST25624,cancelled,2023-01-06 00:00:00,,2023-01-13 00:00:00,2023-01-20
ORD078329,CUST21039,delivered,2022-12-10 00:00:00,2022-12-10 06:00:00,2022-12-18 00:00:00,2022-12-21
ORD078340,CUST20320,delivered,2023-05-01 00:00:00,2023-05-01 03:00:00,2023-05-11 00:00:00,2023-05-11
ORD078386,CUST21392,delivered,2024-06-19 00:00:00,2024-06-19 01:00:00,2024-06-24 00:00:00,2024-07-04
ORD078418,CUST03747,processing,2023-01-31 00:00:00,2023-01-31 01:00:00,2023-02-10 00:00:00,2023-02-10
ORD078460,CUST27224,delivered,2024-03-28 00:00:00,2024-03-28 02:00:00,2024-04-05 00:00:00,2024-04-06
ORD078551,CUST09753,delivered,2024-08-20 00:00:00,2024-08-20 02:00:00,2024-08-26 00:00:00,2024-08-29
ORD078570,CUST02261,delivered,2022-08-12 00:00:00,2022-08-12 04:00:00,2022-08-20 00:00:00,2022-08-20
ORD078611,CUST22963,processing,2024-01-07 00:00:00,2024-01-07 04:00:00,2024-01-12 00:00:00,2024-01-19
ORD078679,CUST04645,delivered,2022-03-01 00:00:00,2022-03-01 06:00:00,2022-03-10 00:00:00,2022-03-14
ORD078806,CUST18122,delivered,2024-04-10 00:00:00,2024-04-10 04:00:00,2024-04-13 00:00:00,2024-04-18
ORD079053,CUST26729,cancelled,2024-10-10 00:00:00,2024-10-10 05:00:00,2024-10-20 00:00:00,2024-10-23
ORD079129,CUST07553,processing,2022-09-02 00:00:00,2022-09-02 02:00:00,2022-09-10 00:00:00,2022-09-14
ORD079236,CUST23807,processing,2024-07-21 00:00:00,2024-07-21 04:00:00,2024-07-25 00:00:00,2024-07-30
ORD079518,CUST00320,delivered,2022-01-20 00:00:00,2022-01-20 04:00:00,2022-01-27 00:00:00,2022-01-30
ORD079527,CUST25085,delivered,2023-05-05 00:00:00,2023-05-05 02:00:00,2023-05-15 00:00:00,2023-05-17
ORD079601,CUST11285,cancelled,2024-10-22 00:00:00,2024-10-22 02:00:00,2024-10-25 00:00:00,2024-11-02
ORD079665,CUST23982,shipped,2024-11-16 00:00:00,,2024-11-25 00:00:00,2024-11-26
ORD079696,CUST20261,delivered,2024-08-02 00:00:00,2024-08-02 01:00:00,2024-08-08 00:00:00,2024-08-11
ORD079860,CUST15995,processing,2023-08-24 00:00:00,2023-08-24 02:00:00,2023-08-30 00:00:00,2023-09-08
ORD079950,CUST26323,delivered,2024-03-22 00:00:00,2024-03-22 04:00:00,,2024-03-29
ORD080111,CUST21392,shipped,2022-06-28 00:00:00,2022-06-28 04:00:00,2022-07-02 00:00:00,2022-07-10
ORD080130,CUST20344,processing,2022-07-28 00:00:00,2022-07-28 04:00:00,2022-07-31 00:00:00,2022-08-12
ORD080137,CUST03540,shipped,2023-11-11 00:00:00,2023-11-11 02:00:00,2023-11-18 00:00:00,2023-11-25
ORD080142,CUST29937,processing,2022-01-28 00:00:00,2022-01-28 01:00:00,2022-02-07 00:00:00,2022-02-05
ORD080170,CUST02164,delivered,2023-04-26 00:00:00,2023-04-26 01:00:00,2023-04-30 00:00:00,2023-05-09
ORD080187,CUST01899,delivered,2023-06-19 00:00:00,2023-06-19 04:00:00,2023-06-22 00:00:00,2023-06-26
ORD080290,CUST15694,returned,2024-10-10 00:00:00,2024-10-10 05:00:00,2024-10-20 00:00:00,2024-10-23
ORD080297,CUST29425,shipped,2024-05-12 00:00:00,2024-05-12 05:00:00,2024-05-20 00:00:00,2024-05-26
ORD080408,CUST02722,delivered,2023-01-11 00:00:00,2023-01-11 03:00:00,2023-01-18 00:00:00,2023-01-25
ORD080652,CUST27823,delivered,2023-05-19 00:00:00,2023-05-19 03:00:00,2023-05-29 00:00:00,2023-05-26
ORD080782,CUST09507,delivered,2024-02-21 00:00:00,2024-02-21 05:00:00,2024-02-29 00:00:00,2024-03-07
ORD080906,CUST06056,shipped,2022-03-23 00:00:00,2022-03-23 01:00:00,2022-04-01 00:00:00,2022-04-06
ORD080974,CUST14217,returned,2022-11-03 00:00:00,2022-11-03 02:00:00,2022-11-06 00:00:00,2022-11-16
ORD081042,CUST20760,processing,2022-10-30 00:00:00,2022-10-30 05:00:00,2022-11-09 00:00:00,2022-11-12
ORD081189,CUST20696,delivered,2022-10-01 00:00:00,2022-10-01 02:00:00,2022-10-10 00:00:00,2022-10-08
ORD081221,CUST23221,delivered,2024-03-12 00:00:00,2024-03-12 01:00:00,2024-03-15 00:00:00,2024-03-23
ORD081324,CUST07553,delivered,2022-03-12 00:00:00,2022-03-12 05:00:00,2022-03-20 00:00:00,2022-03-19
ORD081389,CUST14978,shipped,2022-08-21 00:00:00,2022-08-21 02:00:00,2022-08-25 00:00:00,2022-09-02
ORD081422,CUST19089,returned,2022-10-17 00:00:00,2022-10-17 03:00:00,2022-10-20 00:00:00,2022-10-25
ORD081832,CUST23179,returned,2024-06-29 00:00:00,2024-06-29 02:00:00,2024-07-06 00:00:00,2024-07-09
ORD081876,CUST06210,delivered,2023-12-11 00:00:00,2023-12-11 01:00:00,2023-12-15 00:00:00,2023-12-19
ORD081940,CUST28772,cancelled,2023-12-20 00:00:00,2023-12-20 04:00:00,2023-12-27 00:00:00,2024-01-01
ORD081963,CUST15579,delivered,2023-11-19 00:00:00,2023-11-19 04:00:00,,2023-11-26
ORD082004,CUST15579,delivered,2022-12-06 00:00:00,2022-12-06 01:00:00,2022-12-12 00:00:00,2022-12-13
ORD082026,CUST15579,delivered,2023-05-05 00:00:00,2023-05-05 03:00:00,2023-05-14 00:00:00,2023-05-13
ORD082060,CUST26195,cancelled,2023-11-11 00:00:00,2023-11-11 06:00:00,2023-11-15 00:00:00,2023-11-26
ORD082148,CUST02526,delivered,2024-02-28 00:00:00,2024-02-28 06:00:00,,2024-03-08
ORD082296,CUST16837,cancelled,2024-04-21 00:00:00,2024-04-21 06:00:00,2024-04-27 00:00:00,2024-05-02
ORD082322,CUST06192,delivered,2022-09-08 00:00:00,2022-09-08 06:00:00,2022-09-11 00:00:00,2022-09-17
ORD082440,CUST02514,shipped,2024-04-24 00:00:00,2024-04-24 03:00:00,2024-04-29 00:00:00,2024-05-03
ORD082454,CUST26729,cancelled,2024-08-19 00:00:00,2024-08-19 02:00:00,2024-08-22 00:00:00,2024-09-02
ORD082563,CUST28756,processing,2022-12-20 00:00:00,2022-12-20 05:00:00,,2022-12-27
ORD082853,CUST25643,delivered,2023-08-10 00:00:00,,,2023-08-22
ORD082859,CUST02514,delivered,2024-02-14 00:00:00,2024-02-14 01:00:00,2024-02-24 00:00:00,2024-02-29
ORD083006,CUST01685,delivered,2022-05-25 00:00:00,2022-05-25 01:00:00,2022-06-04 00:00:00,2022-06-08
ORD083079,CUST10875,returned,2023-02-25 00:00:00,2023-02-25 02:00:00,2023-03-07 00:00:00,2023-03-12
ORD083258,CUST25967,delivered,2022-06-29 00:00:00,2022-06-29 02:00:00,2022-07-04 00:00:00,2022-07-13
ORD083269,CUST05312,returned,2023-02-10 00:00:00,2023-02-10 04:00:00,2023-02-13 00:00:00,2023-02-21
ORD083380,CUST12195,processing,2024-04-14 00:00:00,2024-04-14 06:00:00,2024-04-21 00:00:00,2024-04-25
ORD083460,CUST29878,delivered,2023-01-22 00:00:00,,,2023-02-05
ORD083819,CUST15470,delivered,2023-05-02 00:00:00,2023-05-02 02:00:00,2023-05-06 00:00:00,2023-05-12
ORD083992,CUST29675,processing,2024-03-27 00:00:00,2024-03-27 02:00:00,2024-04-02 00:00:00,2024-04-06
ORD084067,CUST26729,cancelled,2023-11-02 00:00:00,2023-11-02 04:00:00,2023-11-05 00:00:00,2023-11-13
ORD084248,CUST08856,processing,2023-04-30 00:00:00,2023-04-30 05:00:00,2023-05-05 00:00:00,2023-05-12
ORD084439,CUST04645,delivered,2023-08-13 00:00:00,2023-08-13 03:00:00,,2023-08-20
ORD084447,CUST29252,returned,2023-02-02 00:00:00,2023-02-02 06:00:00,2023-02-10 00:00:00,2023-02-17
ORD084567,CUST20789,delivered,2022-06-03 00:00:00,2022-06-03 06:00:00,2022-06-10 00:00:00,2022-06-14
ORD084579,CUST17692,shipped,2023-01-06 00:00:00,2023-01-06 01:00:00,2023-01-10 00:00:00,2023-01-14
ORD084768,CUST18929,delivered,2022-12-03 00:00:00,2022-12-03 04:00:00,2022-12-09 00:00:00,2022-12-18
ORD084849,CUST00293,processing,2022-12-29 00:00:00,2022-12-29 02:00:00,2023-01-07 00:00:00,2023-01-12
ORD085042,CUST29878,delivered,2024-09-16 00:00:00,2024-09-16 02:00:00,2024-09-26 00:00:00,2024-09-29
ORD085056,CUST14978,shipped,2023-10-21 00:00:00,2023-10-21 01:00:00,2023-10-24 00:00:00,2023-11-05
ORD085380,CUST04374,delivered,2024-07-09 00:00:00,2024-07-09 04:00:00,2024-07-19 00:00:00,2024-07-23
ORD085383,CUST00298,delivered,2022-07-20 00:00:00,2022-07-20 04:00:00,2022-07-28 00:00:00,2022-07-28
ORD085499,CUST25967,delivered,2022-02-14 00:00:00,2022-02-14 01:00:00,2022-02-19 00:00:00,2022-02-26
ORD085608,CUST29878,delivered,2024-08-22 00:00:00,,2024-08-29 00:00:00,2024-08-30
ORD085655,CUST20288,shipped,2023-10-11 00:00:00,2023-10-11 01:00:00,2023-10-21 00:00:00,2023-10-21
ORD085724,CUST27461,delivered,2024-04-27 00:00:00,2024-04-27 04:00:00,,2024-05-05
ORD085767,CUST21121,delivered,2023-07-24 00:00:00,2023-07-24 03:00:00,2023-07-30 00:00:00,2023-08-07
ORD085821,CUST24601,delivered,2024-08-13 00:00:00,2024-08-13 05:00:00,2024-08-16 00:00:00,2024-08-26
ORD085844,CUST11285,processing,2022-04-24 00:00:00,2022-04-24 04:00:00,2022-04-27 00:00:00,2022-05-02
ORD085947,CUST15579,shipped,2023-03-22 00:00:00,2023-03-22 06:00:00,2023-03-29 00:00:00,2023-03-29
ORD085971,CUST01661,delivered,2024-12-19 00:00:00,2024-12-19 06:00:00,2024-12-28 00:00:00,2024-12-27
ORD086148,CUST20320,delivered,2023-05-10 00:00:00,2023-05-10 06:00:00,2023-05-15 00:00:00,2023-05-21
