order_id,payment_value,payment_type,payment_installments
ORD089290,4899.78,Debit Card,1.0
ORD089291,53117.47,UPI,1.0
ORD089292,60.7,EMI,3.0
ORD089293,60441.36,Debit Card,1.0
ORD089294,41598.64,Credit Card,1.0
ORD089295,76265.3,UPI,1.0
ORD089296,38335.84,Credit Card,1.0
ORD089297,50961.46,Credit Card,1.0
ORD089298,79713.98,Credit Card,1.0
ORD089299,9881.82,UPI,1.0
ORD089300,18914.26,Debit Card,1.0
ORD089301,72582.44,UPI,1.0
ORD089302,97953.77,UPI,1.0
ORD089303,110522.24,UPI,1.0
ORD089304,18545.81,Cash on Delivery,1.0
ORD089305,15144.12,Net Banking,1.0
ORD089306,665.18,Debit Card,1.0
ORD089307,11365.91,UPI,1.0
ORD089308,35486.61,Debit Card,1.0
ORD089309,8413.58,,1.0
ORD089310,19316.45,Wallet,1.0
ORD089311,114687.71,Credit Card,1.0
ORD089312,17731.05,UPI,1.0
ORD089313,45980.32,Credit Card,1.0
ORD089314,23734.8,Credit Card,1.0
ORD089315,14204.45,UPI,1.0
ORD089316,27373.29,UPI,1.0
ORD089317,6479.72,Debit Card,1.0
ORD089318,56085.66,UPI,1.0
ORD089319,6467.55,Debit Card,1.0
ORD089320,64716.73,,1.0
ORD089321,5256.65,UPI,1.0
ORD089322,18103.79,Cash on Delivery,1.0
ORD089323,5781.2,EMI,6.0
ORD089324,39012.1,Cash on Delivery,1.0
ORD089325,39602.63,UPI,1.0
ORD089326,7223.11,Credit Card,1.0
ORD089327,20345.5,Debit Card,1.0
ORD089328,53650.65,Cash on Delivery,1.0
ORD089329,3150.81,Debit Card,1.0
ORD089330,81828.54,Debit Card,1.0
ORD089331,183.21,Credit Card,1.0
ORD089332,20669.91,Debit Card,1.0
ORD089333,39996.01,UPI,1.0
ORD089334,19834.8,Debit Card,1.0
ORD089335,61212.45,Credit Card,1.0
ORD089336,29320.02,Debit Card,1.0
ORD089337,55141.0,Debit Card,1.0
ORD089338,46003.19,Debit Card,1.0
ORD089339,35732.67,Credit Card,1.0
ORD089340,11332.16,UPI,1.0
ORD089341,10240.81,Wallet,1.0
ORD089342,24536.04,Debit Card,1.0
ORD089343,12188.46,Cash on Delivery,1.0
ORD089344,19274.74,UPI,1.0
ORD089345,44756.0,Cash on Delivery,1.0
ORD089346,112998.43,UPI,1.0
ORD089347,11158.06,,1.0
ORD089348,18133.6,UPI,1.0
ORD089349,20881.59,Cash on Delivery,1.0
ORD089350,34280.28,Credit Card,1.0
ORD089351,22064.24,EMI,9.0
ORD089352,19300.42,Debit Card,1.0
ORD089353,18215.52,UPI,1.0
ORD089354,47041.62,Cash on Delivery,1.0
ORD089355,9575.37,Wallet,1.0
ORD089356,2552.85,Credit Card,1.0
ORD089357,19859.4,Credit Card,1.0
ORD089358,228.52,Debit Card,1.0
ORD089359,34123.0,Debit Card,1.0
ORD089360,33838.46,Debit Card,1.0
ORD089361,32741.84,Cash on Delivery,1.0
ORD089362,8572.35,Credit Card,1.0
ORD089363,72039.78,Cash on Delivery,1.0
ORD089364,35691.12,UPI,1.0
ORD089365,72383.44,Net Banking,1.0
ORD089366,1868.04,UPI,1.0
ORD089367,34328.68,UPI,1.0
ORD089368,3482.6,EMI,3.0
ORD089369,89553.44,Credit Card,1.0
ORD089370,14585.96,UPI,1.0
ORD089371,29911.0,Cash on Delivery,1.0
ORD089372,27271.32,UPI,1.0
ORD089373,15194.37,UPI,1.0
ORD089374,56399.83,,1.0
ORD089375,33099.56,UPI,1.0
ORD089376,39096.74,Credit Card,1.0
ORD089377,11467.2,UPI,1.0
ORD089378,33695.76,Net Banking,1.0
ORD089379,24223.89,Credit Card,1.0
ORD089380,58200.91,UPI,1.0
ORD089381,5269.08,UPI,1.0
ORD089382,41237.27,UPI,1.0
ORD089383,75056.03,Debit Card,1.0
ORD089384,39750.61,UPI,1.0
ORD089385,17336.78,Debit Card,1.0
ORD089386,52408.8,Credit Card,1.0
ORD089387,3375.75,Cash on Delivery,1.0
ORD089388,80864.05,Credit Card,1.0
ORD089389,7352.48,Wallet,1.0
ORD089390,40503.69,Debit Card,1.0
ORD089391,50935.4,UPI,1.0
ORD089392,21331.63,UPI,1.0
ORD089393,64274.72,Net Banking,1.0
ORD089394,85806.17,UPI,1.0
ORD089395,80198.72,UPI,1.0
ORD089396,71164.09,,1.0
ORD089397,47878.45,,1.0
ORD089398,68398.36,Credit Card,1.0
ORD089399,4912.31,UPI,1.0
ORD089400,21132.14,Debit Card,1.0
ORD089401,66796.92,UPI,1.0
ORD089402,6477.49,UPI,1.0
ORD089403,26211.88,Debit Card,1.0
ORD089404,20143.92,UPI,1.0
ORD089405,59725.86,Credit Card,1.0
ORD089406,109611.9,Debit Card,1.0
ORD089407,24381.99,Debit Card,1.0
ORD089408,92717.4,UPI,1.0
ORD089409,49457.32,UPI,1.0
ORD089410,16229.24,,1.0
ORD089411,97270.68,UPI,1.0
ORD089412,24097.17,Credit Card,1.0
ORD089413,54159.11,Debit Card,1.0
ORD089414,28954.91,Credit Card,1.0
ORD089415,36981.34,EMI,9.0
ORD089416,8229.8,UPI,1.0
ORD089417,66429.69,Credit Card,1.0
ORD089418,11031.97,UPI,1.0
ORD089419,11635.78,Cash on Delivery,1.0
ORD089420,6251.64,Debit Card,1.0
ORD089421,21128.07,UPI,1.0
ORD089422,,Net Banking,1.0
ORD089423,40116.33,Debit Card,1.0
ORD089424,46462.19,Cash on Delivery,1.0
ORD089425,19319.92,Debit Card,1.0
ORD089426,32169.69,UPI,1.0
ORD089427,96652.6,Net Banking,1.0
ORD089428,2856.44,Debit Card,1.0
ORD089429,15316.76,Debit Card,
ORD089430,103219.07,Net Banking,1.0
ORD089431,19706.35,Cash on Delivery,1.0
ORD089432,75938.37,Debit Card,1.0
ORD089433,50097.54,Credit Card,1.0
ORD089434,43562.63,Debit Card,1.0
ORD089435,10637.97,Credit Card,1.0
ORD089436,29766.8,Credit Card,1.0
ORD089437,19837.67,UPI,1.0
ORD089438,32399.11,Debit Card,1.0
ORD089439,98354.87,Credit Card,1.0
ORD089440,18440.28,Credit Card,1.0
ORD089441,11423.8,Debit Card,1.0
ORD089442,97853.35,UPI,1.0
ORD089443,6251.13,Debit Card,1.0
ORD089444,19395.58,UPI,1.0
ORD089445,40133.16,Cash on Delivery,1.0
ORD089446,3968.13,UPI,1.0
ORD089447,63883.67,UPI,1.0
ORD089448,69296.62,Debit Card,1.0
ORD089449,25700.82,Cash on Delivery,1.0
ORD089450,61981.3,Wallet,1.0
ORD089451,28243.06,Debit Card,1.0
ORD089452,81150.33,UPI,1.0
ORD089453,33798.33,UPI,1.0
ORD089454,84647.59,UPI,1.0
ORD089455,25021.59,Net Banking,1.0
ORD089456,18149.42,UPI,1.0
ORD089457,8050.87,UPI,1.0
ORD089458,73629.58,UPI,1.0
ORD089459,6954.34,Debit Card,1.0
ORD089460,39787.84,Net Banking,1.0
ORD089461,15283.93,Net Banking,1.0
ORD089462,14399.66,Credit Card,
ORD089463,4565.03,Credit Card,1.0
ORD089464,20389.34,Credit Card,1.0
ORD089465,80841.36,Debit Card,1.0
ORD089466,18032.04,Debit Card,1.0
ORD089467,29388.24,UPI,1.0
ORD089468,14584.82,Cash on Delivery,1.0
ORD089469,13847.73,UPI,1.0
ORD089470,23254.23,Cash on Delivery,1.0
ORD089471,4680.05,UPI,1.0
ORD089472,36909.18,Debit Card,1.0
ORD089473,24415.48,Debit Card,1.0
ORD089474,59125.85,UPI,1.0
ORD089475,4751.88,Wallet,1.0
ORD089476,2283.22,UPI,
ORD089477,8180.35,Credit Card,1.0
ORD089478,36664.89,UPI,1.0
ORD089479,17409.89,UPI,1.0
ORD089480,,UPI,1.0
ORD089481,20750.38,Debit Card,1.0
ORD089482,18240.63,UPI,1.0
ORD089483,56351.68,Debit Card,1.0
ORD089484,75159.92,Credit Card,1.0
ORD089485,3229.94,Debit Card,1.0
ORD089486,44520.48,UPI,1.0
ORD089487,51481.6,UPI,1.0
ORD089488,49076.44,Cash on Delivery,1.0
ORD089489,14377.75,Debit Card,1.0
ORD089490,17413.96,Cash on Delivery,1.0
ORD089491,47309.62,UPI,1.0
ORD089492,8610.65,Cash on Delivery,1.0
ORD089493,,EMI,9.0
ORD089494,52261.65,UPI,1.0
ORD089495,64696.11,UPI,1.0
ORD089496,52512.15,Cash on Delivery,1.0
ORD089497,13698.04,UPI,1.0
ORD089498,30866.64,Debit Card,1.0
ORD089499,38868.62,Debit Card,1.0
ORD089500,49209.77,UPI,1.0
ORD089501,20210.04,Debit Card,1.0
ORD089502,47633.99,UPI,1.0
ORD089503,43311.04,EMI,6.0
ORD089504,18378.18,UPI,1.0
ORD089505,4574.48,Debit Card,1.0
ORD089506,6172.6,Net Banking,1.0
ORD089507,5348.84,UPI,1.0
ORD089508,11854.09,UPI,1.0
ORD089509,4010.01,Credit Card,1.0
ORD089510,59925.79,UPI,1.0
ORD089511,24070.12,Net Banking,1.0
ORD089512,81150.29,UPI,1.0
ORD089513,31786.77,Wallet,1.0
ORD089514,12768.54,UPI,1.0
ORD089515,20712.36,Net Banking,1.0
ORD089516,22104.68,Credit Card,1.0
ORD089517,64400.82,Debit Card,1.0
ORD089518,52926.03,UPI,1.0
ORD089519,46023.76,UPI,1.0
ORD089520,20586.28,UPI,1.0
ORD089521,48041.08,Cash on Delivery,1.0
ORD089522,312.91,EMI,9.0
ORD089523,38591.88,UPI,1.0
ORD089524,44412.26,Credit Card,1.0
ORD089525,35640.11,UPI,1.0
ORD089526,14936.22,Credit Card,1.0
ORD089527,62801.74,Wallet,1.0
ORD089528,102336.03,UPI,1.0
ORD089529,16741.16,UPI,1.0
ORD089530,18246.9,UPI,1.0
ORD089531,86907.06,UPI,1.0
ORD089532,771.9,UPI,1.0
ORD089533,16379.76,UPI,1.0
ORD089534,61086.28,Debit Card,1.0
ORD089535,12248.13,Credit Card,1.0
ORD089536,44658.96,Credit Card,1.0
ORD089537,28214.95,Credit Card,1.0
ORD089538,98636.61,Wallet,1.0
ORD089539,31292.16,UPI,1.0
ORD089540,23086.05,Debit Card,1.0
ORD089541,25153.81,Credit Card,1.0
ORD089542,48298.4,Credit Card,1.0
ORD089543,56951.36,Debit Card,1.0
ORD089544,164.44,UPI,1.0
ORD089545,33212.56,Cash on Delivery,1.0
ORD089546,4301.16,Credit Card,1.0
ORD089547,13026.78,Cash on Delivery,1.0
ORD089548,16322.84,Debit Card,1.0
ORD089549,,Net Banking,1.0
ORD089550,194083.33,Cash on Delivery,1.0
ORD089551,41315.16,UPI,1.0
ORD089552,,UPI,1.0
ORD089553,43904.78,UPI,1.0
ORD089554,13945.19,EMI,6.0
ORD089555,98157.88,Debit Card,1.0
ORD089556,55045.86,Credit Card,1.0
ORD089557,42973.66,Cash on Delivery,1.0
ORD089558,11581.28,Net Banking,1.0
ORD089559,39602.31,UPI,1.0
ORD089560,35429.49,Debit Card,1.0
ORD089561,63175.23,UPI,1.0
ORD089562,94022.09,UPI,1.0
ORD089563,62985.04,EMI,3.0
ORD089564,124584.78,Cash on Delivery,1.0
ORD089565,39912.0,Debit Card,1.0
ORD089566,44328.48,UPI,1.0
ORD089567,16834.73,Credit Card,1.0
ORD089568,59193.47,Debit Card,1.0
ORD089569,17199.32,UPI,1.0
ORD089570,72783.49,UPI,1.0
ORD089571,42636.6,UPI,1.0
ORD089572,7864.02,Cash on Delivery,1.0
ORD089573,17753.5,Debit Card,1.0
ORD089574,102851.57,UPI,1.0
ORD089575,77470.92,Debit Card,
ORD089576,35113.48,UPI,1.0
ORD089577,2093.44,Cash on Delivery,1.0
ORD089578,17000.52,Debit Card,1.0
ORD089579,15865.07,UPI,1.0
ORD089580,38651.2,Credit Card,1.0
ORD089581,79361.07,UPI,1.0
ORD089582,52283.54,Net Banking,1.0
ORD089583,1991.42,UPI,1.0
ORD089584,3604.64,UPI,1.0
ORD089585,487.96,UPI,1.0
ORD089586,49816.23,UPI,1.0
ORD089587,18533.26,UPI,1.0
ORD089588,26062.5,UPI,1.0
ORD089589,,Cash on Delivery,1.0
ORD089590,61640.29,Credit Card,1.0
ORD089591,39056.1,UPI,1.0
ORD089592,54346.03,Cash on Delivery,1.0
ORD089593,31915.78,Debit Card,1.0
ORD089594,62049.17,Credit Card,1.0
ORD089595,69327.01,Credit Card,1.0
ORD089596,11115.77,Credit Card,1.0
ORD089597,44693.88,UPI,1.0
ORD089598,39193.71,Wallet,1.0
ORD089599,59073.44,Cash on Delivery,1.0
ORD089600,19702.46,Cash on Delivery,1.0
ORD089601,72753.08,Cash on Delivery,1.0
ORD089602,43526.92,UPI,1.0
ORD089603,14221.41,,1.0
ORD089604,34899.84,UPI,1.0
ORD089605,36524.15,UPI,1.0
ORD089606,4371.1,Net Banking,1.0
ORD089607,19395.58,Cash on Delivery,1.0
ORD089608,7677.6,UPI,1.0
ORD089609,28727.31,UPI,1.0
ORD089610,14364.0,UPI,1.0
ORD089611,59686.52,UPI,1.0
ORD089612,10826.82,UPI,1.0
ORD089613,57117.06,Debit Card,1.0
ORD089614,16561.18,Net Banking,1.0
ORD089615,9319.99,,1.0
ORD089616,66117.77,Credit Card,1.0
ORD089617,60603.2,Credit Card,1.0
ORD089618,35607.68,Credit Card,1.0
ORD089619,12623.24,Cash on Delivery,1.0
ORD089620,7830.24,Cash on Delivery,1.0
ORD089621,92829.84,Debit Card,1.0
ORD089622,37665.08,Cash on Delivery,1.0
ORD089623,39229.18,Net Banking,1.0
ORD089624,7235.08,UPI,1.0
ORD089625,57287.52,Credit Card,1.0
ORD089626,22989.04,UPI,1.0
ORD089627,40406.52,Net Banking,1.0
ORD089628,67457.25,UPI,1.0
ORD089629,38035.15,Cash on Delivery,1.0
ORD089630,85134.63,Cash on Delivery,1.0
ORD089631,8018.46,Debit Card,1.0
ORD089632,1462.8,UPI,1.0
ORD089633,19713.64,Credit Card,1.0
ORD089634,30905.24,UPI,1.0
ORD089635,22278.41,UPI,1.0
ORD089636,43100.06,,1.0
ORD089637,1301.26,UPI,1.0
ORD089638,77443.42,Debit Card,1.0
ORD089639,51848.41,Cash on Delivery,1.0
ORD089640,96120.72,Cash on Delivery,1.0
ORD089641,67440.77,UPI,1.0
ORD089642,109809.4,Net Banking,1.0
ORD089643,10720.96,Credit Card,1.0
ORD089644,31733.25,Debit Card,1.0
ORD089645,20803.41,Debit Card,1.0
ORD089646,93367.3,Cash on Delivery,1.0
ORD089647,25803.06,UPI,1.0
ORD089648,53121.76,UPI,1.0
ORD089649,76616.05,Wallet,1.0
ORD089650,17543.27,Cash on Delivery,1.0
ORD089651,8108.62,Credit Card,1.0
ORD089652,14602.58,UPI,1.0
ORD089653,38302.17,Net Banking,1.0
ORD089654,354772.9,UPI,1.0
ORD089655,16240.96,UPI,1.0
ORD089656,77756.83,Debit Card,1.0
ORD089657,66747.32,Credit Card,1.0
ORD089658,,Debit Card,1.0
ORD089659,64962.63,UPI,1.0
ORD089660,4293.32,UPI,1.0
ORD089661,11508.96,UPI,1.0
ORD089662,13810.26,UPI,1.0
ORD089663,140052.15,Net Banking,1.0
ORD089664,41135.27,Net Banking,1.0
ORD089665,16032.96,UPI,1.0
ORD089666,42663.15,Cash on Delivery,1.0
ORD089667,37351.78,Credit Card,1.0
ORD089668,18182.06,Credit Card,1.0
ORD089669,41784.8,Debit Card,1.0
ORD089670,79906.77,UPI,1.0
ORD089671,41215.54,Debit Card,1.0
ORD089672,97876.79,Cash on Delivery,1.0
ORD089673,25958.84,UPI,1.0
ORD089674,13655.04,Cash on Delivery,1.0
ORD089675,64354.24,UPI,1.0
ORD089676,38503.4,UPI,1.0
ORD089677,19761.81,Credit Card,1.0
ORD089678,25729.05,UPI,1.0
ORD089679,2779.12,UPI,1.0
ORD089680,4259.75,UPI,1.0
ORD089681,32167.18,Credit Card,1.0
ORD089682,45999.82,Credit Card,1.0
ORD089683,5955.64,Debit Card,1.0
ORD089684,9914.19,Cash on Delivery,1.0
ORD089685,10455.68,Cash on Delivery,1.0
ORD089686,57810.18,UPI,1.0
ORD089687,59355.29,Credit Card,1.0
ORD089688,46927.58,UPI,1.0
ORD089689,68580.4,Credit Card,1.0
ORD089690,26502.62,UPI,1.0
ORD089691,70196.28,UPI,1.0
ORD089692,36903.16,UPI,1.0
ORD089693,57562.88,Debit Card,1.0
ORD089694,59931.51,UPI,1.0
ORD089695,28847.14,UPI,1.0
ORD089696,20801.18,Debit Card,1.0
ORD089697,6806.89,UPI,1.0
ORD089698,8169.68,Debit Card,1.0
ORD089699,73434.38,Cash on Delivery,1.0
ORD089700,17781.78,Cash on Delivery,1.0
ORD089701,46152.54,UPI,1.0
ORD089702,89649.54,Debit Card,1.0
ORD089703,97192.23,Debit Card,1.0
ORD089704,9637.6,Net Banking,1.0
ORD089705,5550.62,Net Banking,1.0
ORD089706,16683.39,UPI,1.0
ORD089707,101835.43,UPI,1.0
ORD089708,26378.18,Cash on Delivery,1.0
ORD089709,100427.48,Net Banking,1.0
ORD089710,18261.26,Debit Card,1.0
ORD089711,55966.66,Cash on Delivery,1.0
ORD089712,,UPI,1.0
ORD089713,,UPI,1.0
ORD089714,74994.15,Cash on Delivery,1.0
ORD089715,42708.04,Credit Card,1.0
ORD089716,24496.37,UPI,1.0
ORD089717,23890.4,UPI,1.0
ORD089718,21940.99,UPI,1.0
ORD089719,67085.7,Debit Card,1.0
ORD089720,94208.09,Debit Card,1.0
ORD089721,44962.64,Credit Card,1.0
ORD089722,21044.34,Cash on Delivery,1.0
ORD089723,23575.4,Debit Card,1.0
ORD089724,24202.28,Debit Card,1.0
ORD089725,90125.03,UPI,1.0
ORD089726,99299.68,UPI,1.0
ORD089727,21793.71,UPI,1.0
ORD089728,183.23,Wallet,1.0
ORD089729,1658.97,Debit Card,1.0
ORD089730,32234.34,UPI,1.0
ORD089731,21703.23,Wallet,1.0
ORD089732,94076.37,Debit Card,1.0
ORD089733,22895.72,UPI,1.0
ORD089734,8486.09,UPI,1.0
ORD089735,79570.24,UPI,1.0
ORD089736,88748.28,UPI,1.0
ORD089737,56725.98,UPI,1.0
ORD089738,59913.12,Debit Card,1.0
ORD089739,2309.21,Cash on Delivery,1.0
ORD089740,21783.58,UPI,1.0
ORD089741,57648.54,EMI,6.0
ORD089742,34976.04,Credit Card,1.0
ORD089743,6464.96,Debit Card,1.0
ORD089744,35989.2,UPI,1.0
ORD089745,,Cash on Delivery,1.0
ORD089746,50457.78,Cash on Delivery,1.0
ORD089747,46203.4,Credit Card,1.0
ORD089748,41527.24,UPI,1.0
ORD089749,39703.96,UPI,1.0
ORD089750,42411.04,Net Banking,1.0
ORD089751,39875.69,UPI,1.0
ORD089752,62086.22,UPI,1.0
ORD089753,34976.04,Debit Card,1.0
ORD089754,47964.18,,1.0
ORD089755,736.4,UPI,1.0
ORD089756,37992.76,Wallet,1.0
ORD089757,62781.36,UPI,1.0
ORD089758,31060.2,Debit Card,1.0
ORD089759,55975.6,Net Banking,1.0
ORD089760,32502.0,UPI,1.0
ORD089761,87374.57,Net Banking,1.0
ORD089762,31948.66,Debit Card,1.0
ORD089763,83044.7,Debit Card,1.0
ORD089764,40590.24,UPI,1.0
ORD089765,61304.72,Cash on Delivery,1.0
ORD089766,41846.93,Net Banking,1.0
ORD089767,24782.73,Cash on Delivery,1.0
ORD089768,16911.41,Debit Card,1.0
ORD089769,28279.24,Credit Card,1.0
ORD089770,16298.41,UPI,1.0
ORD089771,40398.32,UPI,1.0
ORD089772,57130.5,UPI,1.0
ORD089773,22734.67,Credit Card,1.0
ORD089774,76282.62,Cash on Delivery,1.0
ORD089775,17071.55,Credit Card,1.0
ORD089776,64228.44,EMI,6.0
ORD089777,,UPI,1.0
ORD089778,22090.21,UPI,1.0
ORD089779,6447.43,Credit Card,1.0
ORD089780,119012.53,UPI,1.0
ORD089781,21810.69,Debit Card,
ORD089782,40020.7,Net Banking,1.0
ORD089783,12635.28,Cash on Delivery,1.0
ORD089784,26967.99,Wallet,1.0
ORD089785,68299.9,UPI,1.0
ORD089786,11759.56,Credit Card,1.0
ORD089787,35845.68,Debit Card,1.0
ORD089788,10100.02,Net Banking,1.0
ORD089789,25897.44,UPI,1.0
ORD089790,52637.51,Debit Card,1.0
ORD089791,6510.13,UPI,1.0
ORD089792,19280.25,UPI,1.0
ORD089793,753.21,Credit Card,1.0
ORD089794,6867.93,Credit Card,1.0
ORD089795,3346.65,Cash on Delivery,1.0
ORD089796,58579.2,Debit Card,1.0
ORD089797,19391.88,UPI,1.0
ORD089798,34224.88,Cash on Delivery,1.0
ORD089799,38022.92,UPI,1.0
ORD089800,17652.68,UPI,1.0
ORD089801,,,1.0
ORD089802,,Debit Card,1.0
ORD089803,27429.02,Credit Card,1.0
ORD089804,86921.84,Cash on Delivery,1.0
ORD089805,82309.66,UPI,1.0
ORD089806,28902.63,Credit Card,1.0
ORD089807,3767.99,UPI,1.0
ORD089808,4968.0,UPI,1.0
ORD089809,24621.77,UPI,1.0
ORD089810,53518.42,Debit Card,1.0
ORD089811,153145.29,UPI,1.0
ORD089812,63947.89,EMI,6.0
ORD089813,47079.95,Debit Card,1.0
ORD089814,85733.11,Credit Card,1.0
ORD089815,6660.26,UPI,1.0
ORD089816,3451.35,UPI,1.0
ORD089817,30784.15,Net Banking,1.0
ORD089818,40135.98,UPI,1.0
ORD089819,90255.5,Wallet,1.0
ORD089820,77747.25,UPI,1.0
ORD089821,36183.24,Wallet,1.0
ORD089822,47062.5,Credit Card,1.0
ORD089823,1422.24,Credit Card,
ORD089824,23544.19,Debit Card,1.0
ORD089825,12356.42,Debit Card,1.0
ORD089826,56881.12,Credit Card,1.0
ORD089827,60774.7,UPI,1.0
ORD089828,7345.33,Credit Card,1.0
ORD089829,38949.1,UPI,1.0
ORD089830,1749.39,Cash on Delivery,1.0
ORD089831,24319.05,EMI,6.0
ORD089832,17384.03,UPI,1.0
ORD089833,40248.28,Cash on Delivery,1.0
ORD089834,19879.02,Cash on Delivery,1.0
ORD089835,42459.18,Debit Card,1.0
ORD089836,122737.98,Cash on Delivery,1.0
ORD089837,49415.6,Cash on Delivery,1.0
ORD089838,1094.13,Debit Card,1.0
ORD089839,26887.48,UPI,1.0
ORD089840,19828.33,UPI,1.0
ORD089841,53531.84,UPI,1.0
ORD089842,25080.25,UPI,1.0
ORD089843,2017.34,Debit Card,1.0
ORD089844,82863.88,UPI,1.0
ORD089845,7029.09,UPI,1.0
ORD089846,9038.86,UPI,1.0
ORD089847,728643.03,UPI,1.0
ORD089848,641458.92,UPI,1.0
ORD089849,14537.81,Debit Card,1.0
ORD089850,105467.1,UPI,1.0
ORD089851,9485.05,Credit Card,1.0
ORD089852,24026.72,Debit Card,1.0
ORD089853,75147.93,Debit Card,1.0
ORD089854,64723.77,Cash on Delivery,1.0
ORD089855,24313.44,Cash on Delivery,1.0
ORD089856,3543.89,Credit Card,1.0
ORD089857,3590.77,Cash on Delivery,1.0
ORD089858,15042.76,Debit Card,1.0
ORD089859,3037.84,UPI,1.0
ORD089860,2330.45,Credit Card,1.0
ORD089861,15609.48,Credit Card,1.0
ORD089862,21169.69,UPI,1.0
ORD089863,31755.18,UPI,1.0
ORD089864,12989.0,UPI,1.0
ORD089865,70757.32,Net Banking,1.0
ORD089866,34698.18,UPI,1.0
ORD089867,3957.8,Credit Card,1.0
ORD089868,86328.89,UPI,1.0
ORD089869,87192.61,Debit Card,1.0
ORD089870,13380.18,Cash on Delivery,1.0
ORD089871,42896.2,Debit Card,1.0
ORD089872,1313.68,Debit Card,1.0
ORD089873,11359.02,Debit Card,1.0
ORD089874,29225.3,Credit Card,1.0
ORD089875,48684.92,Debit Card,1.0
ORD089876,3924.38,UPI,1.0
ORD089877,13815.88,EMI,9.0
ORD089878,13131.29,Cash on Delivery,1.0
ORD089879,38930.84,Debit Card,1.0
ORD089880,35745.23,UPI,1.0
ORD089881,50492.92,Net Banking,1.0
ORD089882,66452.67,Debit Card,1.0
ORD089883,65519.36,Cash on Delivery,1.0
ORD089884,92829.84,UPI,1.0
ORD089885,12543.63,,1.0
ORD089886,62215.12,Net Banking,1.0
ORD089887,36265.62,UPI,1.0
ORD089888,11878.96,Debit Card,1.0
ORD089889,16682.72,UPI,1.0
ORD089890,18443.54,Credit Card,1.0
ORD089891,44758.41,Wallet,1.0
ORD089892,13926.71,Debit Card,1.0
ORD089893,95737.43,UPI,1.0
ORD089894,31676.84,Debit Card,1.0
ORD089895,15920.99,UPI,1.0
ORD089896,2214.76,EMI,12.0
ORD089897,28920.13,Credit Card,1.0
ORD089898,11403.39,Cash on Delivery,1.0
ORD089899,10945.7,Credit Card,1.0
ORD089900,22963.6,Debit Card,1.0
ORD089901,48681.4,UPI,1.0
ORD089902,19956.47,UPI,1.0
ORD089903,72461.54,Wallet,1.0
ORD089904,57442.3,UPI,1.0
ORD089905,85892.32,UPI,1.0
ORD089906,101709.45,UPI,1.0
ORD089907,19119.98,Cash on Delivery,1.0
ORD089908,97553.77,EMI,6.0
ORD089909,18464.56,EMI,12.0
ORD089910,6255.5,Credit Card,1.0
ORD089911,42110.86,UPI,1.0
ORD089912,93357.34,Debit Card,1.0
ORD089913,5594.81,Debit Card,1.0
ORD089914,12409.58,Net Banking,1.0
ORD089915,8538.7,Debit Card,1.0
ORD089916,13979.74,Debit Card,1.0
ORD089917,8370.59,UPI,1.0
ORD089918,134395.97,UPI,1.0
ORD089919,14123.28,Cash on Delivery,1.0
ORD089920,52964.9,UPI,1.0
ORD089921,61526.79,Debit Card,1.0
ORD089922,36910.98,,1.0
ORD089923,4450.54,Debit Card,1.0
ORD089924,11157.04,UPI,1.0
ORD089925,13683.62,Cash on Delivery,1.0
ORD089926,113799.04,UPI,1.0
ORD089927,28794.53,Credit Card,1.0
ORD089928,36263.67,Debit Card,1.0
ORD089929,15405.08,Cash on Delivery,1.0
ORD089930,56360.0,EMI,6.0
ORD089931,121769.79,UPI,1.0
ORD089932,40220.12,EMI,6.0
ORD089933,15086.86,Credit Card,1.0
ORD089934,4223.51,Cash on Delivery,1.0
ORD089935,45618.49,UPI,1.0
ORD089936,25396.02,UPI,1.0
ORD089937,38019.12,UPI,1.0
ORD089938,22185.4,UPI,1.0
ORD089939,51000.75,Debit Card,1.0
ORD089940,24557.03,EMI,3.0
ORD089941,5270.86,Cash on Delivery,1.0
ORD089942,16062.09,Net Banking,1.0
ORD089943,101928.34,Cash on Delivery,1.0
ORD089944,9675.33,Debit Card,1.0
ORD089945,60332.39,UPI,1.0
ORD089946,22934.37,Net Banking,1.0
ORD089947,50681.08,Debit Card,1.0
ORD089948,131997.78,Debit Card,1.0
ORD089949,43514.22,UPI,1.0
ORD089950,9253.68,UPI,1.0
ORD089951,856.8,Debit Card,1.0
ORD089952,4565.54,Debit Card,1.0
ORD089953,34205.83,UPI,1.0
ORD089954,54622.84,Net Banking,1.0
ORD089955,49818.9,Cash on Delivery,1.0
ORD089956,101218.84,Credit Card,1.0
ORD089957,93857.76,EMI,9.0
ORD089958,28052.67,UPI,1.0
ORD089959,58443.55,Net Banking,1.0
ORD089960,45791.27,Credit Card,1.0
ORD089961,31558.83,Cash on Delivery,1.0
ORD089962,1454.37,Credit Card,1.0
ORD089963,59086.37,UPI,1.0
ORD089964,10939.21,Debit Card,
ORD089965,9706.32,Debit Card,1.0
ORD089966,42836.22,UPI,1.0
ORD089967,89410.61,Wallet,1.0
ORD089968,54724.05,UPI,1.0
ORD089969,54434.79,Cash on Delivery,1.0
ORD089970,1295.78,UPI,1.0
ORD089971,30363.06,UPI,1.0
ORD089972,18204.64,Credit Card,1.0
ORD089973,84492.88,Wallet,1.0
ORD089974,19031.3,Credit Card,1.0
ORD089975,23741.21,Net Banking,1.0
ORD089976,36589.37,Cash on Delivery,1.0
