seller_id,seller_name,seller_city,seller_state,seller_pincode,seller_rating
SEL1168,Sanjay Kumar Store,Gurugram,Haryana,,4.9
SEL1169,Nisha Chopra Store,Warangal,Telangana,735420,4.0
SEL1170,Aditi Tiwari Store,Udaipur,Rajasthan,641510,4.4
SEL1171,Aisha Singh Store,Durgapur,West Bengal,610729,4.4
SEL1172,Ishaan Agarwal Store,Jabalpur,Madhya Pradesh,,
SEL1173,Neha Reddy Store,Cuttack,Odisha,193399,
SEL1174,Anjali Malhotra Store,Janakpuri,Delhi,242988,3.2
SEL1175,Tarun Naidu Store,Warangal,Telangana,432554,3.0
SEL1176,Ishaan Agarwal Store,Karimnagar,Telangana,747258,
SEL1177,Omkar Verma Store,Janakpuri,Delhi,366831,4.4
SEL1178,Ravi Rao Store,Jalandhar,Punjab,311295,4.1
SEL1179,Yasmin Joshi Store,Aurangabad,Maharashtra,615514,3.0
SEL1180,Tarun Shah Store,New Delhi,Delhi,127820,4.6
SEL1181,Lakshmi Naidu Store,Jaipur,Rajasthan,356543,5.0
SEL1182,Rahul Bose Store,Rajkot,Gujarat,555005,4.4
SEL1183,Manish Tiwari Store,Dwarka,Delhi,202139,2.7
SEL1184,Vikram Gupta Store,Kanpur,Uttar Pradesh,463463,4.1
SEL1185,Sunita Joshi Store,Faridabad,Haryana,274742,4.8
SEL1186,Mohan Saxena Store,Gandhinagar,Gujarat,425518,
SEL1187,Kiran Patel Store,Hyderabad,Telangana,798268,4.0
SEL1188,Priya Verma Store,Coimbatore,Tamil Nadu,592558,3.1
SEL1189,Lakshmi Malhotra Store,Coimbatore,Tamil Nadu,689152,4.7
SEL1190,Nisha Tiwari Store,Rourkela,Odisha,237336,4.7
SEL1191,Aisha Nair Store,Bhopal,Madhya Pradesh,531105,3.4
SEL1192,Kiran Joshi Store,Udaipur,Rajasthan,645175,3.4
SEL1193,Ravi Bose Store,Mysuru,Karnataka,768194,
SEL1194,Zara Agarwal Store,Mumbai,Maharashtra,781698,3.3
SEL1195,Neha Malhotra Store,Ambala,Haryana,110248,4.5
SEL1196,Nikhil Mishra Store,Kollam,Kerala,138202,2.6
SEL1197,Sneha Naidu Store,Thiruvananthapuram,Kerala,157118,3.0
SEL1198,Ishaan Bose Store,Kollam,Kerala,753569,4.3
SEL1199,Tanvi Saxena Store,New Delhi,Delhi,689545,
SEL1200,Aditi Sharma Store,Rohini,Delhi,683980,5.0
SEL1201,Ishaan Pillai Store,Kota,Rajasthan,,3.5
SEL1202,Mohan Chopra Store,Kota,Rajasthan,112980,2.8
SEL1203,Zara Joshi Store,Sambalpur,Odisha,518146,4.2
SEL1204,Vikram Mehta Store,Chennai,Tamil Nadu,534017,2.7
SEL1205,Riya Verma Store,Sambalpur,Odisha,838703,2.8
SEL1206,Vijay Agarwal Store,Ambala,Haryana,459288,3.9
SEL1207,Mohan Agarwal Store,Indore,Madhya Pradesh,913621,3.7
SEL1208,Deepak Verma Store,Bhagalpur,Bihar,226661,3.2
SEL1209,Riya Joshi Store,Siliguri,West Bengal,700088,3.7
SEL1210,Sanjay Gupta Store,Ambala,Haryana,920625,4.7
SEL1211,Gaurav Malhotra Store,Muzaffarpur,Bihar,597316,
SEL1212,Lakshmi Chopra Store,Mangaluru,Karnataka,605924,
SEL1213,Ravi Singh Store,Gaya,Bihar,,3.3
SEL1214,Aditi Chopra Store,Jodhpur,Rajasthan,481741,4.0
SEL1215,Sneha Pandey Store,Coimbatore,Tamil Nadu,527452,2.5
SEL1216,Aisha Chopra Store,Janakpuri,Delhi,464239,4.3
SEL1217,Mohan Patel Store,Rourkela,Odisha,719391,4.5
SEL1218,Gaurav Reddy Store,Salem,Tamil Nadu,332587,2.8
SEL1219,Arjun Iyer Store,Aurangabad,Maharashtra,171722,3.5
SEL1220,Yasmin Joshi Store,Amritsar,Punjab,973961,2.9
SEL1221,Vikram Tiwari Store,Nagpur,Maharashtra,619454,4.9
SEL1222,Rajesh Reddy Store,Coimbatore,Tamil Nadu,883426,4.6
SEL1223,Meera Rao Store,Warangal,Telangana,807886,2.6
SEL1224,Meera Patel Store,Varanasi,Uttar Pradesh,109856,4.9
SEL1225,Pooja Chopra Store,Ajmer,Rajasthan,147971,2.9
SEL1226,Aditi Reddy Store,Khammam,Telangana,315327,2.7
SEL1227,Anjali Das Store,Durgapur,West Bengal,268297,2.6
SEL1228,Gaurav Naidu Store,Dwarka,Delhi,433450,
SEL1229,Kavya Patel Store,Darbhanga,Bihar,346160,4.8
SEL1230,Kavya Bose Store,Udaipur,Rajasthan,230226,2.7
SEL1231,Aisha Shah Store,Salem,Tamil Nadu,347699,5.0
SEL1232,Ananya Joshi Store,Panipat,Haryana,688165,3.3
SEL1233,Zara Reddy Store,Kolkata,West Bengal,115003,4.2
SEL1234,Nisha Joshi Store,Kolkata,West Bengal,790139,5.0
SEL1235,Priya Das Store,Pune,Maharashtra,751113,2.5
SEL1236,Ananya Reddy Store,Bhubaneswar,Odisha,136992,3.9
SEL1237,Lakshmi Das Store,Janakpuri,Delhi,246376,4.1
SEL1238,Ananya Tiwari Store,Hisar,Haryana,869285,
SEL1239,Sneha Chopra Store,Nagpur,Maharashtra,938890,
SEL1240,Pankaj Mehta Store,Rohini,Delhi,236035,4.1
SEL1241,Aarav Tiwari Store,Kochi,Kerala,746341,2.6
SEL1242,Sunita Chopra Store,Salem,Tamil Nadu,734709,4.8
SEL1243,Ravi Malhotra Store,Dwarka,Delhi,878922,
SEL1244,Vikram Bose Store,Rourkela,Odisha,821780,4.8
SEL1245,Amit Mishra Store,New Delhi,Delhi,153721,4.6
SEL1246,Ishaan Nair Store,Udaipur,Rajasthan,352141,2.5
SEL1247,Nisha Kumar Store,Nagpur,Maharashtra,932605,3.6
SEL1248,Varun Nair Store,Sambalpur,Odisha,733756,4.7
SEL1249,Pooja Sharma Store,Patiala,Punjab,473472,3.4
SEL1250,Ananya Das Store,Janakpuri,Delhi,319990,3.3
SEL1251,Tarun Malhotra Store,Kollam,Kerala,311059,4.2
SEL1252,Pooja Bose Store,Madurai,Tamil Nadu,421028,4.3
SEL1253,Rohit Pandey Store,Kollam,Kerala,669739,4.1
SEL1254,Mohan Iyer Store,Hyderabad,Telangana,110979,3.4
SEL1255,Varun Bose Store,Sambalpur,Odisha,591610,2.7
SEL1256,Nisha Malhotra Store,Agra,Uttar Pradesh,940858,
SEL1257,Gaurav Patel Store,Madurai,Tamil Nadu,675722,
SEL1258,Vijay Pillai Store,Mysuru,Karnataka,451903,4.5
SEL1259,Meera Verma Store,Jaipur,Rajasthan,,
SEL1260,Pankaj Agarwal Store,Rajkot,Gujarat,191797,3.7
SEL1261,Gaurav Mehta Store,Tiruchirappalli,Tamil Nadu,217388,3.4
SEL1262,Kavya Patel Store,New Delhi,Delhi,,2.7
SEL1263,Sanjay Chopra Store,Hyderabad,Telangana,484889,3.3
SEL1264,Sneha Joshi Store,Ludhiana,Punjab,398271,4.9
SEL1265,Omkar Naidu Store,Nagpur,Maharashtra,437738,2.8
SEL1266,Lakshmi Bose Store,Panipat,Haryana,226769,3.9
SEL1267,Yasmin Tiwari Store,Jodhpur,Rajasthan,263932,4.9
SEL1268,Omkar Naidu Store,Kozhikode,Kerala,379569,2.6
SEL1269,Tarun Patel Store,Khammam,Telangana,412175,2.7
SEL1270,Arjun Bose Store,Kanpur,Uttar Pradesh,572208,4.8
SEL1271,Sneha Mishra Store,Thrissur,Kerala,648687,4.3
SEL1272,Kavya Pillai Store,Janakpuri,Delhi,800283,3.9
SEL1273,Zara Chopra Store,Jabalpur,Madhya Pradesh,596425,3.8
SEL1274,Rajesh Iyer Store,Thrissur,Kerala,232636,4.9
SEL1275,Gaurav Pandey Store,Hisar,Haryana,814068,2.6
SEL1276,Nikhil Rao Store,Hubli,Karnataka,572174,3.2
SEL1277,Nikhil Saxena Store,Kota,Rajasthan,963266,3.3
SEL1278,Kiran Saxena Store,Varanasi,Uttar Pradesh,721189,2.8
SEL1279,Yasmin Reddy Store,Durgapur,West Bengal,775523,3.4
SEL1280,Aarav Singh Store,Kochi,Kerala,737019,3.4
SEL1281,Sunita Pandey Store,Nizamabad,Telangana,364869,4.9
SEL1282,Kiran Kumar Store,Patiala,Punjab,335992,3.6
SEL1283,Ravi Reddy Store,Gandhinagar,Gujarat,469478,4.8
SEL1284,Meera Reddy Store,Thrissur,Kerala,506127,4.5
SEL1285,Sanjay Nair Store,Varanasi,Uttar Pradesh,510513,4.3
SEL1286,Aarav Agarwal Store,Rourkela,Odisha,247179,3.3
SEL1287,Pankaj Mehta Store,Hyderabad,Telangana,286769,3.6
SEL1288,Nikhil Tiwari Store,Pune,Maharashtra,618696,2.6
SEL1289,Vijay Tiwari Store,Udaipur,Rajasthan,152080,3.4
SEL1290,Kiran Reddy Store,Sambalpur,Odisha,122107,4.7
SEL1291,Gaurav Iyer Store,Jabalpur,Madhya Pradesh,648160,
SEL1292,Sunita Iyer Store,Ujjain,Madhya Pradesh,992982,
SEL1293,Amit Shah Store,Ghaziabad,Uttar Pradesh,275098,3.1
SEL1294,Neha Chopra Store,Mumbai,Maharashtra,757648,3.0
SEL1295,Deepak Malhotra Store,Mumbai,Maharashtra,757781,4.2
SEL1296,Pooja Nair Store,Rourkela,Odisha,668450,4.1
SEL1297,Pankaj Reddy Store,Gandhinagar,Gujarat,827839,3.0
SEL1298,Tanvi Nair Store,Mysuru,Karnataka,689521,
SEL1299,Nisha Sharma Store,Kollam,Kerala,567462,3.4
SEL1300,Omkar Kumar Store,Ahmedabad,Gujarat,299645,4.7
SEL1301,Manish Patel Store,Jodhpur,Rajasthan,650143,3.4
SEL1302,Arjun Kumar Store,Sambalpur,Odisha,604355,3.1
SEL1303,Neha Singh Store,Surat,Gujarat,607702,3.0
SEL1304,Neha Verma Store,Jaipur,Rajasthan,268957,4.7
SEL1305,Aditi Tiwari Store,Amritsar,Punjab,384247,4.7
SEL1306,Nisha Patel Store,Kolkata,West Bengal,486987,3.6
SEL1307,Rajesh Patel Store,Kozhikode,Kerala,893231,3.1
SEL1308,Varun Agarwal Store,Kota,Rajasthan,738706,3.2
SEL1309,Lakshmi Rao Store,Gurugram,Haryana,470054,3.5
SEL1310,Mohan Mishra Store,Jalandhar,Punjab,317399,2.6
SEL1311,Arjun Malhotra Store,Mumbai,Maharashtra,569884,2.7
SEL1312,Rajesh Chopra Store,Hyderabad,Telangana,737780,4.8
SEL1313,Rohit Bose Store,Rohini,Delhi,112178,4.4
SEL1314,Vikram Singh Store,Kanpur,Uttar Pradesh,924548,4.5
SEL1315,Nisha Pillai Store,Nizamabad,Telangana,653064,3.7
SEL1316,Pankaj Das Store,Salem,Tamil Nadu,542979,3.4
SEL1317,Ishaan Mishra Store,Bhopal,Madhya Pradesh,202175,2.7
SEL1318,Manish Sharma Store,Thrissur,Kerala,148326,3.9
SEL1319,Nisha Pandey Store,Rajkot,Gujarat,468269,4.4
SEL1320,Vijay Agarwal Store,Hisar,Haryana,152042,3.0
SEL1321,Kiran Kumar Store,Ludhiana,Punjab,354687,3.5
SEL1322,Yasmin Agarwal Store,Rajkot,Gujarat,865516,4.8
SEL1323,Lakshmi Shah Store,Kolkata,West Bengal,354192,4.6
SEL1324,Aisha Bose Store,Berhampur,Odisha,911079,4.5
SEL1325,Zara Bose Store,Nizamabad,Telangana,749124,2.6
SEL1326,Divya Saxena Store,Nagpur,Maharashtra,239426,2.9
SEL1327,Varun Naidu Store,Rohini,Delhi,472059,3.3
SEL1328,Anjali Reddy Store,Amritsar,Punjab,890012,3.3
SEL1329,Gaurav Kumar Store,Karimnagar,Telangana,332219,2.8
SEL1330,Sunita Singh Store,Jaipur,Rajasthan,220854,3.2
SEL1331,Arjun Naidu Store,Nagpur,Maharashtra,984326,3.6
SEL1332,Pankaj Kumar Store,Udaipur,Rajasthan,839042,2.6
SEL1333,Varun Agarwal Store,Saket,Delhi,895424,3.5
SEL1334,Priya Naidu Store,Salem,Tamil Nadu,688719,3.7
SEL1335,Sneha Chopra Store,Kozhikode,Kerala,531277,2.6
SEL1336,Anjali Chopra Store,Belagavi,Karnataka,144300,4.2
SEL1337,Vijay Malhotra Store,Lucknow,Uttar Pradesh,941572,2.7
SEL1338,Omkar Naidu Store,Vadodara,Gujarat,893135,4.1
SEL1339,Amit Sharma Store,Agra,Uttar Pradesh,197730,5.0
SEL1340,Arjun Pandey Store,Thrissur,Kerala,281041,2.7
SEL1341,Rohit Rao Store,Cuttack,Odisha,872216,3.2
SEL1342,Vijay Saxena Store,Aurangabad,Maharashtra,222972,2.8
SEL1343,Aisha Tiwari Store,Hyderabad,Telangana,156774,
SEL1344,Vijay Mishra Store,Kochi,Kerala,401977,
SEL1345,Kavya Rao Store,Cuttack,Odisha,745382,4.8
SEL1346,Riya Rao Store,Salem,Tamil Nadu,823816,4.6
SEL1347,Rohit Kumar Store,Durgapur,West Bengal,983379,
SEL1348,Vikram Mishra Store,Cuttack,Odisha,680993,4.3
SEL1349,Tarun Verma Store,Udaipur,Rajasthan,538046,
SEL1350,Neha Singh Store,Mysuru,Karnataka,114384,3.1
SEL1351,Sunita Pillai Store,Nashik,Maharashtra,673115,
SEL1352,Deepak Shah Store,Vadodara,Gujarat,188459,2.6
SEL1353,Pankaj Tiwari Store,Madurai,Tamil Nadu,290804,4.6
SEL1354,Anjali Das Store,New Delhi,Delhi,234589,
SEL1355,Sunita Malhotra Store,New Delhi,Delhi,948984,2.6
SEL1356,Amit Rao Store,Patiala,Punjab,409081,2.7
SEL1357,Aditi Patel Store,Ambala,Haryana,611651,
SEL1358,Manish Mishra Store,Salem,Tamil Nadu,672339,4.8
SEL1359,Mohan Gupta Store,Asansol,West Bengal,560345,4.9
SEL1360,Vijay Verma Store,Bhopal,Madhya Pradesh,674597,4.9
SEL1361,Deepak Gupta Store,Cuttack,Odisha,137576,4.5
SEL1362,Nisha Das Store,Kanpur,Uttar Pradesh,739666,3.2
SEL1363,Sunita Rao Store,Howrah,West Bengal,111324,3.3
SEL1364,Varun Mehta Store,Patiala,Punjab,253407,3.5
SEL1365,Kavya Tiwari Store,Thrissur,Kerala,622696,
SEL1366,Amit Agarwal Store,Jodhpur,Rajasthan,426787,4.8
SEL1367,Sneha Agarwal Store,Gandhinagar,Gujarat,184804,
SEL1368,Aditi Kumar Store,Nashik,Maharashtra,,3.3
SEL1369,Manish Sharma Store,Kota,Rajasthan,480275,3.1
SEL1370,Riya Pandey Store,Darbhanga,Bihar,548748,3.1
SEL1371,Neha Shah Store,Sambalpur,Odisha,623091,
SEL1372,Anjali Das Store,Warangal,Telangana,,3.1
SEL1373,Rohit Pandey Store,Bhubaneswar,Odisha,338546,3.2
SEL1374,Sneha Mehta Store,Kolkata,West Bengal,707637,4.4
SEL1375,Manish Naidu Store,Madurai,Tamil Nadu,721783,3.9
SEL1376,Manish Chopra Store,Rourkela,Odisha,897695,3.3
SEL1377,Priya Rao Store,Lucknow,Uttar Pradesh,161509,4.0
SEL1378,Aditi Gupta Store,Hyderabad,Telangana,620048,4.5
SEL1379,Nikhil Joshi Store,Ujjain,Madhya Pradesh,892504,4.0
SEL1380,Yasmin Chopra Store,Patiala,Punjab,,2.7
SEL1381,Aarav Malhotra Store,Vadodara,Gujarat,465737,
SEL1382,Nisha Iyer Store,Hisar,Haryana,916728,3.2
SEL1383,Mohan Das Store,Faridabad,Haryana,765716,3.4
SEL1384,Gaurav Mehta Store,Varanasi,Uttar Pradesh,828769,2.6
SEL1385,Tarun Shah Store,Agra,Uttar Pradesh,505541,4.4
SEL1386,Varun Joshi Store,Panipat,Haryana,961754,
SEL1387,Kiran Reddy Store,Coimbatore,Tamil Nadu,902667,4.7
SEL1388,Nikhil Verma Store,Salem,Tamil Nadu,654576,3.8
SEL1389,Yasmin Agarwal Store,Mangaluru,Karnataka,884184,
SEL1390,Sneha Kumar Store,Mysuru,Karnataka,439087,
SEL1391,Nisha Patel Store,Salem,Tamil Nadu,121045,4.7
SEL1392,Omkar Gupta Store,Gandhinagar,Gujarat,474557,4.9
SEL1393,Deepak Iyer Store,Ujjain,Madhya Pradesh,956964,3.7
SEL1394,Yasmin Agarwal Store,Surat,Gujarat,591545,4.1
SEL1395,Sanjay Malhotra Store,Gurugram,Haryana,981997,4.8
SEL1396,Tanvi Mishra Store,Warangal,Telangana,,
SEL1397,Mohan Pandey Store,Jodhpur,Rajasthan,887918,2.6
SEL1398,Zara Sharma Store,Thrissur,Kerala,993420,4.2
SEL1399,Riya Das Store,Durgapur,West Bengal,543586,4.8
SEL1400,Riya Agarwal Store,Muzaffarpur,Bihar,356371,4.5
SEL1401,Pankaj Iyer Store,Salem,Tamil Nadu,151292,4.5
SEL1402,Omkar Verma Store,Ambala,Haryana,,
SEL1403,Tarun Gupta Store,New Delhi,Delhi,338005,4.3
SEL1404,Rahul Rao Store,Gaya,Bihar,471134,2.6
SEL1405,Amit Joshi Store,Salem,Tamil Nadu,355312,4.8
SEL1406,Meera Agarwal Store,Ghaziabad,Uttar Pradesh,420870,4.8
SEL1407,Varun Agarwal Store,Mysuru,Karnataka,715877,
SEL1408,Gaurav Singh Store,Agra,Uttar Pradesh,244660,3.3
SEL1409,Sunita Agarwal Store,Nizamabad,Telangana,871173,3.9
SEL1410,Rohit Singh Store,Chennai,Tamil Nadu,346595,3.9
SEL1411,Suresh Tiwari Store,Bhubaneswar,Odisha,231292,3.9
SEL1412,Nikhil Singh Store,Gaya,Bihar,156090,3.5
SEL1413,Gaurav Mishra Store,Rajkot,Gujarat,105228,5.0
SEL1414,Nisha Naidu Store,Mumbai,Maharashtra,489899,4.7
SEL1415,Aarav Nair Store,Kochi,Kerala,735413,
SEL1416,Aarav Chopra Store,Patna,Bihar,493240,4.1
SEL1417,Ananya Nair Store,Panipat,Haryana,580976,
SEL1418,Meera Naidu Store,Bengaluru,Karnataka,496765,4.0
SEL1419,Pankaj Patel Store,Gurugram,Haryana,714898,4.3
SEL1420,Sneha Iyer Store,Muzaffarpur,Bihar,875013,4.5
SEL1421,Ananya Naidu Store,Karimnagar,Telangana,821192,4.9
SEL1422,Vikram Chopra Store,Panipat,Haryana,275548,4.6
SEL1423,Rajesh Joshi Store,Patiala,Punjab,736548,2.8
SEL1424,Ananya Bose Store,Mysuru,Karnataka,779405,3.9
SEL1425,Sneha Joshi Store,Muzaffarpur,Bihar,193182,4.1
SEL1426,Ishaan Patel Store,Udaipur,Rajasthan,451001,3.2
SEL1427,Deepak Gupta Store,Nizamabad,Telangana,679239,3.7
SEL1428,Rajesh Verma Store,Bengaluru,Karnataka,376290,4.8
SEL1429,Gaurav Pillai Store,Hyderabad,Telangana,887555,3.1
SEL1430,Meera Reddy Store,Warangal,Telangana,421407,3.3
SEL1431,Sneha Bose Store,Hubli,Karnataka,439796,
SEL1432,Sanjay Joshi Store,Kollam,Kerala,365043,2.7
SEL1433,Pooja Pandey Store,Bathinda,Punjab,780340,4.7
SEL1434,Yasmin Singh Store,Ajmer,Rajasthan,571191,3.3
SEL1435,Ishaan Reddy Store,Mangaluru,Karnataka,755320,
SEL1436,Omkar Sharma Store,Madurai,Tamil Nadu,988289,4.1
SEL1437,Riya Naidu Store,Jalandhar,Punjab,205331,4.1
SEL1438,Rohit Kumar Store,Patiala,Punjab,321277,4.9
SEL1439,Gaurav Tiwari Store,Asansol,West Bengal,105692,2.6
SEL1440,Amit Das Store,Janakpuri,Delhi,535306,4.3
SEL1441,Aisha Pillai Store,Ujjain,Madhya Pradesh,,4.6
SEL1442,Meera Pandey Store,Amritsar,Punjab,306470,4.0
SEL1443,Pooja Agarwal Store,Patna,Bihar,130805,4.9
SEL1444,Gaurav Saxena Store,Saket,Delhi,517210,3.5
SEL1445,Divya Agarwal Store,Tiruchirappalli,Tamil Nadu,850728,4.4
SEL1446,Varun Tiwari Store,Siliguri,West Bengal,378405,4.2
SEL1447,Manish Sharma Store,Jabalpur,Madhya Pradesh,968033,2.6
SEL1448,Manish Rao Store,Surat,Gujarat,899639,3.9
SEL1449,Suresh Iyer Store,Durgapur,West Bengal,826479,3.2
SEL1450,Suresh Pillai Store,Kanpur,Uttar Pradesh,301035,
SEL1451,Aarav Mehta Store,Berhampur,Odisha,225627,4.7
SEL1452,Nisha Nair Store,Hyderabad,Telangana,155377,4.1
SEL1453,Tanvi Malhotra Store,Jodhpur,Rajasthan,,4.0
SEL1454,Kiran Reddy Store,Rourkela,Odisha,676741,4.2
SEL1455,Pooja Verma Store,Khammam,Telangana,867208,3.8
SEL1456,Amit Pillai Store,Ujjain,Madhya Pradesh,743955,3.6
SEL1457,Manish Das Store,Warangal,Telangana,104736,3.4
SEL1458,Rahul Naidu Store,Berhampur,Odisha,,4.3
SEL1459,Aisha Shah Store,Dwarka,Delhi,452586,4.4
SEL1460,Deepak Das Store,Hisar,Haryana,494577,3.6
SEL1461,Aisha Verma Store,Thrissur,Kerala,689332,2.6
SEL1462,Zara Mehta Store,Ambala,Haryana,838864,3.9
SEL1463,Kavya Reddy Store,Muzaffarpur,Bihar,738756,3.9
SEL1464,Sunita Nair Store,Rourkela,Odisha,966797,
SEL1465,Divya Kumar Store,Kota,Rajasthan,759579,3.4
SEL1466,Kiran Reddy Store,Faridabad,Haryana,766408,
SEL1467,Deepak Joshi Store,Warangal,Telangana,430654,3.7
SEL1468,Anjali Rao Store,Darbhanga,Bihar,517405,4.5
SEL1469,Sanjay Mehta Store,Ambala,Haryana,197826,4.1
SEL1470,Tanvi Kumar Store,Rourkela,Odisha,,4.5
SEL1471,Nikhil Mehta Store,Sambalpur,Odisha,424770,4.7
SEL1472,Arjun Naidu Store,Madurai,Tamil Nadu,760963,3.1
SEL1473,Nisha Pandey Store,Bhagalpur,Bihar,112077,4.6
SEL1474,Vikram Mishra Store,Kota,Rajasthan,333024,4.3
SEL1475,Sanjay Patel Store,Mumbai,Maharashtra,669815,3.9
SEL1476,Vijay Singh Store,Gwalior,Madhya Pradesh,839656,3.9
SEL1477,Yasmin Das Store,Udaipur,Rajasthan,736306,
SEL1478,Vikram Mishra Store,Nashik,Maharashtra,787385,3.9
SEL1479,Manish Gupta Store,Jalandhar,Punjab,905232,3.5
SEL1480,Rajesh Chopra Store,Bhubaneswar,Odisha,874056,4.7
SEL1481,Rajesh Mehta Store,Patiala,Punjab,228054,4.0
SEL1482,Aisha Tiwari Store,Ajmer,Rajasthan,,3.2
SEL1483,Zara Singh Store,Mumbai,Maharashtra,688118,2.9
SEL1484,Lakshmi Sharma Store,Kochi,Kerala,553013,
SEL1485,Pooja Mishra Store,Indore,Madhya Pradesh,145114,4.2
SEL1486,Rajesh Reddy Store,Hyderabad,Telangana,607399,3.4
SEL1487,Rohit Naidu Store,Warangal,Telangana,847397,2.9
SEL1488,Nikhil Rao Store,Mumbai,Maharashtra,977061,4.3
SEL1489,Deepak Shah Store,Hyderabad,Telangana,582558,3.2
SEL1490,Aisha Verma Store,Salem,Tamil Nadu,461239,4.7
SEL1491,Zara Bose Store,Varanasi,Uttar Pradesh,709621,4.3
SEL1492,Rajesh Rao Store,Thiruvananthapuram,Kerala,323116,4.7
SEL1493,Riya Pillai Store,Darbhanga,Bihar,616211,5.0
SEL1494,Mohan Malhotra Store,Gaya,Bihar,663893,3.4
SEL1495,Manish Mehta Store,Belagavi,Karnataka,101466,3.8
SEL1496,Neha Chopra Store,Agra,Uttar Pradesh,607404,3.5
SEL1497,Anjali Rao Store,Madurai,Tamil Nadu,241480,2.7
SEL1498,Sanjay Mehta Store,Faridabad,Haryana,108684,3.5
SEL1499,Rahul Naidu Store,Bathinda,Punjab,755892,3.6
SEL1500,Deepak Das Store,Jabalpur,Madhya Pradesh,494364,2.9
SEL1501,Anjali Tiwari Store,Nagpur,Maharashtra,758006,4.7
SEL1502,Aditi Mehta Store,Kota,Rajasthan,584922,3.2
SEL1503,Amit Bose Store,Thrissur,Kerala,,4.4
SEL1504,Pooja Kumar Store,Ahmedabad,Gujarat,547064,
SEL1505,Aarav Tiwari Store,Panipat,Haryana,193592,2.6
SEL1506,Amit Naidu Store,Bathinda,Punjab,551999,5.0
SEL1507,Aarav Verma Store,Mysuru,Karnataka,946500,2.8
SEL1508,Aarav Patel Store,Asansol,West Bengal,655698,4.4
SEL1509,Divya Singh Store,Gandhinagar,Gujarat,218873,4.0
SEL1510,Pooja Shah Store,Bathinda,Punjab,951793,3.6
SEL1511,Vikram Bose Store,Chennai,Tamil Nadu,937625,
SEL1512,Priya Nair Store,Berhampur,Odisha,769531,3.3
SEL1513,Manish Rao Store,Janakpuri,Delhi,853974,4.8
SEL1514,Deepak Malhotra Store,Ludhiana,Punjab,532577,4.8
SEL1515,Neha Patel Store,Jaipur,Rajasthan,685496,4.0
SEL1516,Ravi Sharma Store,Gandhinagar,Gujarat,395808,3.9
SEL1517,Suresh Malhotra Store,Jalandhar,Punjab,146612,
SEL1518,Aditi Saxena Store,Kochi,Kerala,337319,4.4
SEL1519,Ishaan Shah Store,Kollam,Kerala,439624,4.7
SEL1520,Sneha Chopra Store,Gandhinagar,Gujarat,339152,4.3
SEL1521,Yasmin Nair Store,Khammam,Telangana,234395,
SEL1522,Anjali Iyer Store,Ujjain,Madhya Pradesh,954625,4.1
SEL1523,Zara Saxena Store,Howrah,West Bengal,578773,3.0
SEL1524,Sanjay Das Store,Sambalpur,Odisha,505506,5.0
SEL1525,Kiran Mehta Store,Nizamabad,Telangana,321183,4.8
SEL1526,Neha Das Store,Surat,Gujarat,708714,4.9
SEL1527,Manish Sharma Store,Jalandhar,Punjab,610462,
SEL1528,Rajesh Rao Store,Ahmedabad,Gujarat,151767,4.1
SEL1529,Nisha Patel Store,Vadodara,Gujarat,,4.1
SEL1530,Rahul Singh Store,Belagavi,Karnataka,329913,
SEL1531,Neha Mehta Store,Ujjain,Madhya Pradesh,197322,4.7
SEL1532,Sanjay Pillai Store,Gandhinagar,Gujarat,962909,4.5
SEL1533,Sunita Patel Store,Aurangabad,Maharashtra,818194,4.3
SEL1534,Nikhil Verma Store,Agra,Uttar Pradesh,421769,2.6
SEL1535,Vikram Chopra Store,Varanasi,Uttar Pradesh,785766,5.0
SEL1536,Suresh Kumar Store,Siliguri,West Bengal,393253,4.3
SEL1537,Tarun Verma Store,Gandhinagar,Gujarat,234913,
SEL1538,Pankaj Iyer Store,Bhubaneswar,Odisha,174888,2.7
SEL1539,Vijay Tiwari Store,Janakpuri,Delhi,956647,4.2
SEL1540,Arjun Malhotra Store,Indore,Madhya Pradesh,772904,4.4
SEL1541,Kavya Tiwari Store,Ujjain,Madhya Pradesh,299838,2.7
SEL1542,Anjali Gupta Store,Kota,Rajasthan,145685,2.7
SEL1543,Pooja Bose Store,Thrissur,Kerala,963330,4.4
SEL1544,Ravi Rao Store,Agra,Uttar Pradesh,772667,4.5
SEL1545,Sunita Pandey Store,Bathinda,Punjab,347221,4.8
SEL1546,Rohit Malhotra Store,New Delhi,Delhi,936750,4.4
SEL1547,Divya Bose Store,Karimnagar,Telangana,708040,3.1
SEL1548,Rahul Gupta Store,Asansol,West Bengal,264453,
SEL1549,Neha Mehta Store,Dwarka,Delhi,655307,3.2
SEL1550,Divya Rao Store,Karimnagar,Telangana,,
SEL1551,Nikhil Naidu Store,Chennai,Tamil Nadu,408264,3.8
SEL1552,Vijay Agarwal Store,Rajkot,Gujarat,113902,2.8
SEL1553,Manish Chopra Store,Saket,Delhi,199956,4.8
SEL1554,Rohit Gupta Store,Lucknow,Uttar Pradesh,269572,4.0
SEL1555,Divya Reddy Store,Hyderabad,Telangana,206484,2.7
SEL1556,Kiran Mishra Store,Sambalpur,Odisha,504394,
SEL1557,Sneha Naidu Store,Pune,Maharashtra,645376,4.4
SEL1558,Aisha Agarwal Store,Kolkata,West Bengal,759747,4.0
SEL1559,Amit Malhotra Store,Bhubaneswar,Odisha,201699,3.1
